NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Aaron Judge	'+275	CF	R	3	.323	NYY	v	TEX	25th	15th	hr	0.5	0,2,0,0,1,1,0,0,0,0	0.36	33%	30%	26%	29%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-425
Aaron Judge	-220	CF	R	3	.323	NYY	v	TEX	12th	14th	h	0.5	1,2,3,0,2,2,1,1,2,0	1.15	69%	80%	66%	75%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	'+155
Aaron Judge	'+115	CF	R	3	.323	NYY	v	TEX	13th	19th	tb	1.5	1,8,3,0,5,5,1,1,2,0	2.46	51%	50%	46%	46%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-160
Aaron Judge	'+140	CF	R	3	.323	NYY	v	TEX	18th	17th	rbi	0.5	1,3,0,0,2,2,0,0,1,0	0.91	45%	50%	40%	39%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-200
Aaron Judge	-130	CF	R	3	.323	NYY	v	TEX	14th	15th	h+r+rbi	1.5	3,7,4,0,5,6,1,1,4,0	2.83	56%	60%	55%	61%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-105
Aaron Judge	-125	CF	R	3	.323	NYY	v	TEX	21st	13th	r	0.5	1,2,1,0,1,2,0,0,1,0	0.77	56%	60%	52%	64%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-110
Aaron Judge	'+1100	CF	R	3	.323	NYY	v	TEX	22nd	26th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.04	4%	0%	5%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-8000
Aaron Judge	-290	CF	R	3	.323	NYY	v	TEX	7th	16th	so	0.5	0,3,0,4,2,1,1,0,0,2	1.1	69%	60%	76%	71%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	'+205
Aaron Judge	'+130	CF	R	3	.323	NYY	v	TEX	11th	11th	1b	0.5	1,0,3,0,1,1,1,1,2,0	0.56	45%	70%	42%	43%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-175
Aaron Judge	'+380	CF	R	3	.323	NYY	v	TEX	30th	2nd	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.22	18%	0%	16%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-650
Aaron Judge	-205	CF	R	3	.323	NYY	v	TEX	25th	10th	bb	0.5	2,0,2,0,1,2,3,1,2,0	0.83	58%	70%	50%	32%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	'+150
Aaron Nola	-155	SP	R	-	.230	PHI	@	ARI	8th	3rd	k	4.5	2,6,6,9,8,9,4,6,4,4	5.83	65%	60%	83%	80%	6.2 IP 9 K, 6 H, 1 BB	Gallen	R		'+120
Aaron Nola	+0	SP	R	-	.230	PHI	@	ARI	-	-	first_strikeout_thrown	0		0.0	0%	0%	0%	0%	6.2 IP 9 K, 6 H, 1 BB	Gallen	R		-450
Aaron Nola	-180	SP	R	-	.230	PHI	@	ARI	-	-	outs	17.5	11,18,21,20,18,18,15,18,17,18	18.57	70%	70%	66%	40%	6.2 IP 9 K, 6 H, 1 BB	Gallen	R		'+135
Aaron Nola	'+150	SP	R	-	.230	PHI	@	ARI	-	-	w	0.5	1,1,1,1,1,1,1,1,1,1	0.48	48%	100%	0%	0%	6.2 IP 9 K, 6 H, 1 BB	Gallen	R		-205
Aaron Nola	-110	SP	R	-	.230	PHI	@	ARI	7th	17th	h_allowed	5.5	11,4,6,6,5,4,6,6,7,8	5.39	43%	70%	44%	80%	6.2 IP 9 K, 6 H, 1 BB	Gallen	R		-130
Aaron Nola	-120	SP	R	-	.230	PHI	@	ARI	1st	14th	er	2.5	8,3,1,3,3,1,4,1,2,4	2.48	39%	60%	46%	80%	6.2 IP 9 K, 6 H, 1 BB	Gallen	R		-115
Aaron Nola	-185	SP	R	-	.230	PHI	@	ARI	4th	16th	bb_allowed	1.5	2,1,0,0,0,2,1,3,3,0	1.48	43%	40%	47%	20%	6.2 IP 9 K, 6 H, 1 BB	Gallen	R		'+130
